lat,lon,name,ele,time,At,d,v,stops
41.603462,2.28291,E6,133.398,2022-04-29 15:42:58+00:00,5.0,5.887428171554952,1.1774856343109905,flight
41.603441,2.282845,E6,133.218,2022-04-29 15:43:03+00:00,9.0,5.405532468018848,0.6006147186687608,flight
41.603453,2.282782,E6,133.269,2022-04-29 15:43:12+00:00,8.0,5.333478811729469,0.6666848514661836,flight
41.603431,2.282725,E6,133.271,2022-04-29 15:43:20+00:00,8.0,5.273669758154995,0.6592087197693743,flight
41.603421,2.282663,E6,133.22,2022-04-29 15:43:28+00:00,9.0,5.59921962747578,0.6221355141639756,flight
41.603431,2.282597,E6,133.138,2022-04-29 15:43:37+00:00,55.0,6.3306305267518335,0.1151023732136697,stop
41.603483,2.282566,E6,133.122,2022-04-29 15:44:32+00:00,37.0,5.62271874257615,0.15196537142097702,stop
41.603457,2.282624,E6,133.062,2022-04-29 15:45:09+00:00,4.0,6.2102500081804655,1.5525625020451164,flight
41.603427,2.282687,E6,132.908,2022-04-29 15:45:13+00:00,4.0,5.066569154214533,1.2666422885536333,flight
41.603398,2.282734,E6,132.909,2022-04-29 15:45:17+00:00,6.0,5.060900160258711,0.8434833600431185,flight
41.603371,2.282783,E6,132.963,2022-04-29 15:45:23+00:00,12.0,5.67642453829911,0.4730353781915925,stop
41.603422,2.28278,E6,132.952,2022-04-29 15:45:35+00:00,5.0,5.372921148252121,1.0745842296504242,flight
41.603469,2.282795,E6,132.953,2022-04-29 15:45:40+00:00,10.0,5.046566590604412,0.5046566590604412,stop
41.603511,2.282818,E6,133.175,2022-04-29 15:45:50+00:00,5.0,5.82027111183555,1.16405422236711,flight
41.603563,2.282826,E6,133.165,2022-04-29 15:45:55+00:00,4.0,5.272862879881201,1.3182157199703002,flight
41.603608,2.282846,E6,133.116,2022-04-29 15:45:59+00:00,5.0,5.227929134817665,1.045585826963533,flight
41.603654,2.282859,E6,133.218,2022-04-29 15:46:04+00:00,8.0,5.6432069262687765,0.7054008657835971,flight
41.603695,2.282899,E6,133.367,2022-04-29 15:46:12+00:00,4.0,5.059350493934769,1.2648376234836922,flight
41.603735,2.282928,E6,133.345,2022-04-29 15:46:16+00:00,4.0,5.70981861690541,1.4274546542263524,flight
41.603786,2.282936,E6,133.383,2022-04-29 15:46:20+00:00,4.0,5.268322102778878,1.3170805256947196,flight
41.603833,2.282928,E6,133.425,2022-04-29 15:46:24+00:00,4.0,5.791693361632308,1.447923340408077,flight
41.603885,2.282924,E6,133.417,2022-04-29 15:46:28+00:00,4.0,5.554733278812339,1.3886833197030848,flight
41.603934,2.282911,E6,133.309,2022-04-29 15:46:32+00:00,5.0,6.896396644407235,1.379279328881447,flight
41.603994,2.28289,E6,133.359,2022-04-29 15:46:37+00:00,3.0,5.3431819885457355,1.7810606628485786,flight
41.604042,2.282893,E6,133.398,2022-04-29 15:46:40+00:00,5.0,6.060469314824001,1.2120938629648002,flight
41.604095,2.28291,E6,133.359,2022-04-29 15:46:45+00:00,5.0,5.680685433605149,1.1361370867210296,flight
41.604146,2.282914,E6,133.361,2022-04-29 15:46:50+00:00,5.0,5.835792398359839,1.1671584796719678,flight
41.604159,2.282846,E6,133.261,2022-04-29 15:46:55+00:00,4.0,6.076186447182677,1.5190466117956694,flight
41.604177,2.282777,E6,133.362,2022-04-29 15:46:59+00:00,5.0,5.657697729908258,1.1315395459816515,flight
41.604201,2.282717,E6,133.494,2022-04-29 15:47:04+00:00,4.0,5.198042022528749,1.2995105056321872,flight
41.604195,2.282655,E6,133.543,2022-04-29 15:47:08+00:00,5.0,5.598453262785299,1.1196906525570598,flight
41.6042,2.282588,E6,133.551,2022-04-29 15:47:13+00:00,5.0,5.721490393811965,1.1442980787623929,flight
41.604249,2.282567,E6,133.514,2022-04-29 15:47:18+00:00,52.0,5.0486002379465615,0.09708846611435695,stop
41.604285,2.282604,E6,133.554,2022-04-29 15:48:10+00:00,34.0,5.280504278623401,0.1553089493712765,stop
41.604279,2.282541,E6,133.509,2022-04-29 15:48:44+00:00,33.0,5.544365790687109,0.16801108456627603,stop
41.604293,2.282605,E6,133.609,2022-04-29 15:49:17+00:00,562.0,5.8643138604956615,0.010434722171700465,stop
41.604279,2.282537,E6,134.022,2022-04-29 15:58:39+00:00,6.0,5.322495367996353,0.8870825613327256,flight
41.60428,2.282473,E6,134.251,2022-04-29 15:58:45+00:00,4.0,5.837179165819612,1.459294791454903,flight
41.604276,2.282403,E6,134.332,2022-04-29 15:58:49+00:00,4.0,5.97460227553984,1.49365056888496,flight
41.604261,2.282334,E6,134.544,2022-04-29 15:58:53+00:00,6.0,5.542553370679093,0.9237588951131821,flight
41.604268,2.282268,E6,134.584,2022-04-29 15:58:59+00:00,6.0,5.040198927400929,0.8400331545668215,flight
41.604246,2.282215,E6,134.475,2022-04-29 15:59:05+00:00,4.0,5.278595267377708,1.319648816844427,flight
41.604205,2.282183,E6,134.437,2022-04-29 15:59:09+00:00,9.0,5.273875653832951,0.5859861837592167,flight
41.604192,2.282122,E6,134.526,2022-04-29 15:59:18+00:00,6.0,5.429110898428069,0.9048518164046783,flight
41.604154,2.282081,E6,134.634,2022-04-29 15:59:24+00:00,7.0,5.125767824032431,0.7322525462903473,flight
41.604108,2.282077,E6,134.651,2022-04-29 15:59:31+00:00,4.0,5.028579224275462,1.2571448060688655,flight
41.604063,2.282083,E6,134.601,2022-04-29 15:59:35+00:00,13.0,5.416568048312042,0.41665908063938784,stop
41.604021,2.282116,E6,134.611,2022-04-29 15:59:48+00:00,7.0,5.601222610540394,0.8001746586486277,flight
41.603993,2.28206,E6,134.609,2022-04-29 15:59:55+00:00,7.0,5.974626437804632,0.8535180625435189,flight
41.603978,2.281991,E6,134.536,2022-04-29 16:00:02+00:00,5.0,5.537039090801637,1.1074078181603275,flight
