lat,lon,name,ele,time,At,d,v,stops
41.602926,2.28285,G2,139.352,2022-04-30 11:07:54+00:00,6.0,5.562232765891861,0.9270387943153101,flight
41.602976,2.282848,G2,139.348,2022-04-30 11:08:00+00:00,5.0,5.114966626167139,1.0229933252334278,flight
41.603022,2.282848,G2,139.363,2022-04-30 11:08:05+00:00,6.0,5.827489206031331,0.9712482010052218,flight
41.603072,2.282869,G2,139.357,2022-04-30 11:08:11+00:00,5.0,5.4017332964053075,1.0803466592810615,flight
41.60312,2.282879,G2,139.365,2022-04-30 11:08:16+00:00,5.0,5.915118799565908,1.1830237599131816,flight
41.603172,2.282864,G2,139.355,2022-04-30 11:08:21+00:00,5.0,5.709819293025432,1.1419638586050864,flight
41.603223,2.282872,G2,139.499,2022-04-30 11:08:26+00:00,8.0,4.985940242086685,0.6232425302608356,flight
41.603266,2.282855,G2,139.407,2022-04-30 11:08:34+00:00,7.0,5.6143574686592235,0.8020510669513177,flight
41.603286,2.282793,G2,139.627,2022-04-30 11:08:41+00:00,3.0,6.1730529660085836,2.0576843220028613,flight
41.603338,2.282767,G2,139.609,2022-04-30 11:08:44+00:00,6.0,5.790928179015971,0.9651546965026618,flight
41.603385,2.282737,G2,139.72,2022-04-30 11:08:50+00:00,14.0,5.343182107113342,0.38165586479381014,stop
41.603337,2.282734,G2,139.649,2022-04-30 11:09:04+00:00,6.0,5.182881254588767,0.8638135424314611,flight
41.603297,2.282766,G2,139.75,2022-04-30 11:09:10+00:00,6.0,5.049042759703473,0.8415071266172455,flight
41.603253,2.282781,G2,139.972,2022-04-30 11:09:16+00:00,5.0,5.692842802874449,1.1385685605748899,flight
41.603202,2.282787,G2,139.758,2022-04-30 11:09:21+00:00,4.0,5.353376968992547,1.3383442422481366,flight
41.603156,2.282806,G2,139.763,2022-04-30 11:09:25+00:00,5.0,5.046570577609912,1.0093141155219825,flight
41.603114,2.282783,G2,139.597,2022-04-30 11:09:30+00:00,5.0,5.260759510412199,1.0521519020824397,flight
41.603086,2.282732,G2,139.435,2022-04-30 11:09:35+00:00,5.0,5.339987584501345,1.067997516900269,flight
41.60309,2.282668,G2,139.375,2022-04-30 11:09:40+00:00,5.0,5.379191485604645,1.075838297120929,flight
41.603101,2.282605,G2,139.293,2022-04-30 11:09:45+00:00,19.0,5.5212148698810894,0.290590256309531,stop
41.603055,2.28258,G2,139.165,2022-04-30 11:10:04+00:00,408.0,4.9752463431970195,0.012194231233326028,stop
41.603044,2.282522,G2,138.821,2022-04-30 11:16:52+00:00,8.0,6.923595964774971,0.8654494955968713,flight
41.603039,2.282605,G2,138.609,2022-04-30 11:17:00+00:00,3.0,5.610686556055925,1.8702288520186416,flight
41.603033,2.282672,G2,138.66,2022-04-30 11:17:03+00:00,5.0,5.18629584795887,1.0372591695917739,flight
41.603011,2.282727,G2,138.669,2022-04-30 11:17:08+00:00,5.0,5.26095923914559,1.0521918478291181,flight
41.602977,2.282771,G2,138.63,2022-04-30 11:17:13+00:00,2.0,5.270515284799481,2.6352576423997407,flight
41.602951,2.282824,G2,138.722,2022-04-30 11:17:15+00:00,4.0,5.217401319198972,1.304350329799743,flight
41.60294,2.282885,G2,139.198,2022-04-30 11:17:19+00:00,4.0,5.774423437231439,1.4436058593078598,flight
41.602891,2.282908,G2,139.523,2022-04-30 11:17:23+00:00,3.0,5.511630045297331,1.8372100150991102,flight
41.602842,2.282918,G2,139.557,2022-04-30 11:17:26+00:00,4.0,5.347708937812974,1.3369272344532435,flight
41.602794,2.282914,G2,139.595,2022-04-30 11:17:30+00:00,4.0,5.264829836501929,1.3162074591254822,flight
41.602748,2.282929,G2,139.585,2022-04-30 11:17:34+00:00,6.0,6.006723348963955,1.001120558160659,flight
41.602732,2.282998,G2,139.585,2022-04-30 11:17:40+00:00,4.0,5.576730905832045,1.3941827264580113,flight
41.602717,2.283062,G2,139.589,2022-04-30 11:17:44+00:00,4.0,5.725512108868244,1.431378027217061,flight
41.602698,2.283126,G2,139.417,2022-04-30 11:17:48+00:00,5.0,5.7255135648580175,1.1451027129716036,flight
41.602679,2.28319,G2,139.309,2022-04-30 11:17:53+00:00,16.0,5.78851144602368,0.36178196537648,stop
41.602634,2.283225,G2,139.379,2022-04-30 11:18:09+00:00,5.0,5.726751501880179,1.145350300376036,flight
41.602665,2.28328,G2,139.358,2022-04-30 11:18:14+00:00,6.0,5.614401555868376,0.9357335926447293,flight
41.602685,2.283218,G2,139.469,2022-04-30 11:18:20+00:00,4.0,5.622419186554331,1.4056047966385827,flight
41.602696,2.283152,G2,139.591,2022-04-30 11:18:24+00:00,3.0,5.134803182667017,1.7116010608890058,flight
41.602717,2.283097,G2,139.637,2022-04-30 11:18:27+00:00,3.0,5.033284066183014,1.677761355394338,flight
41.602723,2.283037,G2,139.742,2022-04-30 11:18:30+00:00,4.0,5.414894828077297,1.3537237070193242,flight
41.602726,2.282972,G2,139.836,2022-04-30 11:18:34+00:00,4.0,5.22606589518454,1.306516473796135,flight
41.602766,2.282939,G2,139.874,2022-04-30 11:18:38+00:00,7.0,5.0486433232727945,0.7212347604675421,flight
41.602802,2.282902,G2,139.854,2022-04-30 11:18:45+00:00,6.0,5.782068071372519,0.9636780118954199,flight
41.602844,2.282861,G2,139.846,2022-04-30 11:18:51+00:00,4.0,5.515276920310378,1.3788192300775945,flight
41.602879,2.282814,G2,139.888,2022-04-30 11:18:55+00:00,4.0,5.416592648527001,1.3541481621317502,flight
41.602921,2.282781,G2,139.816,2022-04-30 11:18:59+00:00,5.0,5.465139173938434,1.0930278347876867,flight
41.60296,2.282741,G2,139.809,2022-04-30 11:19:04+00:00,6.0,6.06388816907664,1.01064802817944,flight
41.602991,2.282681,G2,139.875,2022-04-30 11:19:10+00:00,4.0,5.571992147175347,1.3929980367938368,flight
41.60299,2.282614,G2,139.824,2022-04-30 11:19:14+00:00,14.0,5.400542806371323,0.38575305759795164,stop
41.603021,2.282564,G2,139.735,2022-04-30 11:19:28+00:00,,,,flight
