lat,lon,name,ele,time,At,d,v,stops
41.602528,2.283437,G5,138.765,2022-04-30 11:20:56+00:00,4.0,5.704303559696113,1.4260758899240282,flight
41.602514,2.283371,G5,138.529,2022-04-30 11:21:00+00:00,4.0,5.06757449047925,1.2668936226198124,flight
41.602506,2.283311,G5,138.7,2022-04-30 11:21:04+00:00,4.0,5.321479985557066,1.3303699963892666,flight
41.602506,2.283247,G5,138.72,2022-04-30 11:21:08+00:00,5.0,5.030179532277024,1.0060359064554047,flight
41.602516,2.283188,G5,138.609,2022-04-30 11:21:13+00:00,6.0,5.823847077020775,0.9706411795034625,flight
41.602525,2.283119,G5,138.613,2022-04-30 11:21:19+00:00,9.0,5.741952771086692,0.6379947523429658,flight
41.602534,2.283051,G5,138.652,2022-04-30 11:21:28+00:00,8.0,5.707394828152536,0.713424353519067,flight
41.602541,2.282983,G5,138.563,2022-04-30 11:21:36+00:00,6.0,5.040300735733817,0.8400501226223028,flight
41.602563,2.28293,G5,138.465,2022-04-30 11:21:42+00:00,62.0,5.990788799932922,0.09662562580536971,stop
41.602565,2.282858,G5,138.311,2022-04-30 11:22:44+00:00,5.0,5.784856469188673,1.1569712938377346,flight
41.602554,2.28279,G5,138.358,2022-04-30 11:22:49+00:00,5.0,5.775877726586027,1.1551755453172055,flight
41.60256,2.282721,G5,138.173,2022-04-30 11:22:54+00:00,5.0,5.1940860974802305,1.038817219496046,flight
41.602547,2.282661,G5,138.155,2022-04-30 11:22:59+00:00,6.0,5.034573472433114,0.8390955787388523,flight
41.602534,2.282603,G5,138.073,2022-04-30 11:23:05+00:00,6.0,5.490827749447596,0.915137958241266,flight
41.602517,2.282541,G5,138.052,2022-04-30 11:23:11+00:00,6.0,5.067574262140488,0.844595710356748,flight
41.602509,2.282481,G5,138.053,2022-04-30 11:23:17+00:00,6.0,5.671539446694962,0.9452565744491603,flight
41.602513,2.282413,G5,138.008,2022-04-30 11:23:23+00:00,5.0,5.412838346682617,1.0825676693365234,flight
41.60253,2.282352,G5,137.909,2022-04-30 11:23:28+00:00,11.0,5.83813244589389,0.5307393132630809,stop
41.602556,2.282291,G5,137.796,2022-04-30 11:23:39+00:00,7.0,5.624354051952785,0.8034791502789692,flight
