lat,lon,name,ele,time,At,d,v,stops
41.603439,2.282881,E1,133.559,2022-04-29 15:43:12+00:00,8.0,5.8213467001395856,0.7276683375174482,flight
41.603438,2.282811,E1,133.303,2022-04-29 15:43:20+00:00,5.0,5.422929091403632,1.0845858182807264,flight
41.603413,2.282755,E1,133.123,2022-04-29 15:43:25+00:00,6.0,5.781322125247501,0.9635536875412501,flight
41.603391,2.282692,E1,133.109,2022-04-29 15:43:31+00:00,8.0,5.405697785297651,0.6757122231622064,flight
41.60339,2.282627,E1,133.196,2022-04-29 15:43:39+00:00,7.0,5.59852284875933,0.79978897839419,flight
41.603385,2.28256,E1,133.035,2022-04-29 15:43:46+00:00,9.0,5.8237717509528375,0.6470857501058709,flight
41.603376,2.282491,E1,133.056,2022-04-29 15:43:55+00:00,5.0,6.271612463068842,1.2543224926137684,flight
41.603382,2.282416,E1,132.968,2022-04-29 15:44:00+00:00,6.0,5.690791583709087,0.9484652639515145,flight
41.603362,2.282353,E1,132.828,2022-04-29 15:44:06+00:00,4.0,5.5444383733606175,1.3861095933401544,flight
41.603376,2.282289,E1,132.749,2022-04-29 15:44:10+00:00,9.0,5.146691277079272,0.5718545863421414,flight
41.603342,2.282247,E1,132.622,2022-04-29 15:44:19+00:00,5.0,6.095144089557116,1.2190288179114233,flight
41.603347,2.282174,E1,132.539,2022-04-29 15:44:24+00:00,3.0,5.610941798606085,1.8703139328686949,flight
41.603363,2.28211,E1,132.487,2022-04-29 15:44:27+00:00,3.0,5.313257415529656,1.7710858051765521,flight
41.603371,2.282047,E1,132.246,2022-04-29 15:44:30+00:00,3.0,5.213545361821121,1.7378484539403738,flight
41.603378,2.281985,E1,132.088,2022-04-29 15:44:33+00:00,4.0,5.331853711710119,1.3329634279275298,flight
41.603375,2.281921,E1,131.916,2022-04-29 15:44:37+00:00,5.0,5.4978320340397016,1.0995664068079403,flight
41.603372,2.281855,E1,131.809,2022-04-29 15:44:42+00:00,8.0,6.283175752864683,0.7853969691080854,flight
41.603413,2.281803,E1,131.785,2022-04-29 15:44:50+00:00,6.0,5.102345718953428,0.8503909531589047,flight
41.603408,2.281742,E1,131.674,2022-04-29 15:44:56+00:00,7.0,5.090229017647493,0.7271755739496418,flight
41.603365,2.281721,E1,131.555,2022-04-29 15:45:03+00:00,27.0,5.195709601429968,0.19243368894185067,stop
41.603392,2.28167,E1,131.437,2022-04-29 15:45:30+00:00,4.0,5.803617994048161,1.4509044985120403,flight
41.603444,2.281676,E1,131.437,2022-04-29 15:45:34+00:00,4.0,6.21662967584722,1.554157418961805,flight
41.603493,2.281712,E1,131.428,2022-04-29 15:45:38+00:00,4.0,5.953076175898895,1.4882690439747237,flight
41.603517,2.281776,E1,131.521,2022-04-29 15:45:42+00:00,5.0,5.049164982884694,1.0098329965769388,flight
41.603524,2.281836,E1,131.668,2022-04-29 15:45:47+00:00,37.0,5.823758787534876,0.15739888614959124,stop
41.603533,2.281905,E1,131.696,2022-04-29 15:46:24+00:00,134.0,5.805684508025548,0.04332600379123543,stop
41.603525,2.281836,E1,131.638,2022-04-29 15:48:38+00:00,157.0,7.119475242216311,0.04534697606507204,stop
41.603468,2.281797,E1,131.67,2022-04-29 15:51:15+00:00,67.0,5.353523061224061,0.07990332927200092,stop
41.603516,2.281802,E1,131.717,2022-04-29 15:52:22+00:00,116.0,5.401206566417031,0.04656212557256061,stop
41.603543,2.281856,E1,132.109,2022-04-29 15:54:18+00:00,10.0,5.82748498176481,0.582748498176481,stop
41.603593,2.281877,E1,132.584,2022-04-29 15:54:28+00:00,6.0,6.752164994212594,1.1253608323687656,flight
41.60365,2.281905,E1,132.763,2022-04-29 15:54:34+00:00,4.0,6.177020215229417,1.5442550538073543,flight
41.603699,2.28194,E1,133.184,2022-04-29 15:54:38+00:00,4.0,5.84161226177664,1.46040306544416,flight
41.603751,2.28195,E1,133.736,2022-04-29 15:54:42+00:00,5.0,6.3381108185394055,1.267622163707881,flight
41.603808,2.28195,E1,133.836,2022-04-29 15:54:47+00:00,4.0,5.1392376225423835,1.2848094056355959,flight
41.603854,2.281956,E1,133.897,2022-04-29 15:54:51+00:00,7.0,5.3066780722676645,0.7580968674668093,flight
41.6039,2.281973,E1,133.93,2022-04-29 15:54:58+00:00,5.0,5.472140940946368,1.0944281881892737,flight
41.603932,2.282023,E1,134.057,2022-04-29 15:55:03+00:00,4.0,5.040217677342711,1.2600544193356777,flight
41.603954,2.282076,E1,134.145,2022-04-29 15:55:07+00:00,6.0,6.470580630518582,1.0784301050864304,flight
41.604008,2.282105,E1,134.279,2022-04-29 15:55:13+00:00,4.0,5.811355241400356,1.452838810350089,flight
41.60406,2.282098,E1,134.305,2022-04-29 15:55:17+00:00,5.0,5.692842222336891,1.1385684444673783,flight
41.604111,2.282092,E1,134.425,2022-04-29 15:55:22+00:00,4.0,5.43220970603749,1.3580524265093725,flight
41.604157,2.28207,E1,134.509,2022-04-29 15:55:26+00:00,9.0,5.915114572535064,0.657234952503896,flight
41.604209,2.282055,E1,134.518,2022-04-29 15:55:35+00:00,21.0,5.663952049603551,0.2697120023620738,stop
41.604241,2.282002,E1,134.647,2022-04-29 15:55:56+00:00,21.0,5.56533901774301,0.2650161437020481,stop
41.604291,2.282005,E1,134.648,2022-04-29 15:56:17+00:00,70.0,5.963780136833558,0.08519685909762226,stop
41.604312,2.282071,E1,134.69,2022-04-29 15:57:27+00:00,31.0,5.811130250101894,0.18745581451941595,stop
41.604291,2.282135,E1,134.78,2022-04-29 15:57:58+00:00,32.0,5.1305726382362575,0.16033039494488305,stop
41.604253,2.28217,E1,134.851,2022-04-29 15:58:30+00:00,11.0,5.822477508589445,0.529316137144495,stop
41.604226,2.28211,E1,134.964,2022-04-29 15:58:41+00:00,73.0,5.445508769127392,0.07459601053599167,stop
41.60422,2.282175,E1,134.851,2022-04-29 15:59:54+00:00,31.0,5.386161186178406,0.1737471350380131,stop
41.6042,2.282116,E1,134.949,2022-04-29 16:00:25+00:00,166.0,5.624221734094358,0.033880853819845534,stop
41.604214,2.282181,E1,134.971,2022-04-29 16:03:11+00:00,380.0,5.1372152082811615,0.013518987390213583,stop
41.604177,2.282144,E1,135.041,2022-04-29 16:09:31+00:00,4.0,5.31804531689507,1.3295113292237675,flight
41.604134,2.282116,E1,135.115,2022-04-29 16:09:35+00:00,17.0,5.240618612008842,0.30827168305934366,stop
41.604167,2.282071,E1,135.309,2022-04-29 16:09:52+00:00,65.0,5.733397441934323,0.08820611449129728,stop
41.604209,2.282031,E1,135.578,2022-04-29 16:10:57+00:00,23.0,5.14963269698568,0.2238970737819861,stop
41.604252,2.282054,E1,135.797,2022-04-29 16:11:20+00:00,5.0,5.067497181815234,1.013499436363047,flight
41.604266,2.282112,E1,135.818,2022-04-29 16:11:25+00:00,44.0,5.237177638782008,0.1190267645177729,stop
41.604225,2.282081,E1,135.98,2022-04-29 16:12:09+00:00,6.0,5.158035614591613,0.8596726024319356,flight
41.604179,2.282073,E1,136.03,2022-04-29 16:12:15+00:00,8.0,6.235791326428993,0.7794739158036241,flight
41.604235,2.282077,E1,136.161,2022-04-29 16:12:23+00:00,2.0,5.569685002654094,2.784842501327047,flight
41.604285,2.282081,E1,136.174,2022-04-29 16:12:25+00:00,3.0,5.782136185930227,1.927378728643409,flight
41.604337,2.282081,E1,136.281,2022-04-29 16:12:28+00:00,3.0,5.047789306081349,1.6825964353604494,flight
41.604382,2.282089,E1,136.299,2022-04-29 16:12:31+00:00,4.0,5.36433333360995,1.3410833334024874,flight
41.604423,2.282123,E1,136.236,2022-04-29 16:12:35+00:00,4.0,5.445705105144761,1.3614262762861902,flight
41.604471,2.282136,E1,136.217,2022-04-29 16:12:39+00:00,8.0,5.19585862894667,0.6494823286183338,flight
41.6045,2.282185,E1,136.218,2022-04-29 16:12:47+00:00,6.0,5.066517675413303,0.8444196125688839,flight
41.604529,2.282232,E1,136.209,2022-04-29 16:12:53+00:00,13.0,5.278588533173433,0.4060452717825717,stop
41.60457,2.2822,E1,136.234,2022-04-29 16:13:06+00:00,12.0,5.083817022410028,0.42365141853416904,stop
41.604582,2.282141,E1,136.223,2022-04-29 16:13:18+00:00,11.0,5.544341807265768,0.5040310733877971,stop
41.604596,2.282077,E1,136.394,2022-04-29 16:13:29+00:00,3.0,5.332902453774427,1.7776341512581422,flight
41.604605,2.282014,E1,136.386,2022-04-29 16:13:32+00:00,5.0,5.7034433606348465,1.1406886721269693,flight
41.604594,2.281947,E1,136.246,2022-04-29 16:13:37+00:00,10.0,5.454473550215665,0.5454473550215665,stop
41.60455,2.281918,E1,136.267,2022-04-29 16:13:47+00:00,10.0,6.367437103332463,0.6367437103332463,stop
41.604494,2.281902,E1,136.27,2022-04-29 16:13:57+00:00,4.0,5.1967565015739705,1.2991891253934926,flight
41.604453,2.281872,E1,136.257,2022-04-29 16:14:01+00:00,3.0,5.177596930227215,1.7258656434090716,flight
41.604408,2.281856,E1,136.145,2022-04-29 16:14:04+00:00,5.0,5.965241670640802,1.1930483341281604,flight
41.604358,2.28183,E1,136.048,2022-04-29 16:14:09+00:00,5.0,5.788473376353596,1.1576946752707191,flight
41.604313,2.281795,E1,136.061,2022-04-29 16:14:14+00:00,3.0,5.347708466266037,1.7825694887553458,flight
41.604265,2.281791,E1,136.017,2022-04-29 16:14:17+00:00,4.0,5.169415432138817,1.2923538580347043,flight
41.604219,2.281782,E1,136.009,2022-04-29 16:14:21+00:00,5.0,6.0803983719054004,1.21607967438108,flight
41.604166,2.2818,E1,136.015,2022-04-29 16:14:26+00:00,7.0,5.793705592824094,0.8276722275462991,flight
41.604125,2.281843,E1,135.954,2022-04-29 16:14:33+00:00,4.0,5.305588571852183,1.3263971429630457,flight
41.604078,2.281854,E1,135.855,2022-04-29 16:14:37+00:00,5.0,5.535565849097164,1.1071131698194328,flight
41.604046,2.281905,E1,135.847,2022-04-29 16:14:42+00:00,4.0,5.218274408427424,1.304568602106856,flight
41.604062,2.281964,E1,135.897,2022-04-29 16:14:46+00:00,8.0,5.902708202650776,0.737838525331347,flight
