lat,lon,name,ele,time,At,d,v,stops
41.60345,2.282907,P2,139.556,2022-04-29 13:01:25+00:00,4.0,5.1600562065342706,1.2900140516335676,flight
41.60343,2.282851,P2,139.465,2022-04-29 13:01:29+00:00,5.0,5.257269432083722,1.0514538864167444,flight
41.603413,2.282792,P2,139.455,2022-04-29 13:01:34+00:00,12.0,5.594184056866828,0.4661820047389023,stop
41.603366,2.282768,P2,139.326,2022-04-29 13:01:46+00:00,5.0,6.117981420429304,1.2235962840858607,flight
41.603311,2.282766,P2,139.372,2022-04-29 13:01:51+00:00,5.0,6.316470234524201,1.2632940469048402,flight
41.603256,2.282785,P2,139.46,2022-04-29 13:01:56+00:00,4.0,6.0068283454602485,1.5017070863650621,flight
41.603202,2.282787,P2,139.564,2022-04-29 13:02:00+00:00,4.0,6.161333767255128,1.540333441813782,flight
41.603147,2.282778,P2,139.406,2022-04-29 13:02:04+00:00,4.0,5.893917634147242,1.4734794085368106,flight
41.603094,2.282779,P2,139.416,2022-04-29 13:02:08+00:00,4.0,6.561027553595137,1.6402568883987843,flight
41.603035,2.28278,P2,139.409,2022-04-29 13:02:12+00:00,4.0,6.150137375567778,1.5375343438919444,flight
41.602981,2.282764,P2,139.367,2022-04-29 13:02:16+00:00,4.0,5.258471902983128,1.314617975745782,flight
41.602934,2.282757,P2,139.296,2022-04-29 13:02:20+00:00,12.0,5.608615865717622,0.4673846554764685,stop
41.602983,2.282773,P2,139.287,2022-04-29 13:02:32+00:00,6.0,5.448551405258596,0.9080919008764327,flight
41.603032,2.282773,P2,139.269,2022-04-29 13:02:38+00:00,255.0,6.1247578714061355,0.024018658319239748,stop
41.602977,2.282769,P2,139.288,2022-04-29 13:06:53+00:00,5.0,5.158037274458044,1.0316074548916088,flight
41.602931,2.282777,P2,139.378,2022-04-29 13:06:58+00:00,6.0,5.19609661617581,0.8660161026959683,flight
41.602885,2.282766,P2,139.429,2022-04-29 13:07:04+00:00,6.0,5.0448016732021586,0.8408002788670265,flight
41.602846,2.282735,P2,139.455,2022-04-29 13:07:10+00:00,43.0,5.213587387774894,0.12124621832034638,stop
41.602839,2.282673,P2,139.513,2022-04-29 13:07:53+00:00,4.0,6.237068499107777,1.5592671247769443,flight
41.602838,2.282598,P2,139.527,2022-04-29 13:07:57+00:00,5.0,5.492252388001064,1.0984504776002129,flight
41.602836,2.282532,P2,139.568,2022-04-29 13:08:02+00:00,4.0,5.648304919951845,1.4120762299879612,flight
41.602855,2.282469,P2,139.314,2022-04-29 13:08:06+00:00,4.0,5.544478503057979,1.3861196257644948,flight
41.602869,2.282405,P2,139.109,2022-04-29 13:08:10+00:00,3.0,5.445621572307727,1.8152071907692422,flight
41.602863,2.28234,P2,138.953,2022-04-29 13:08:13+00:00,5.0,6.416308178079694,1.2832616356159388,flight
41.602853,2.282264,P2,138.972,2022-04-29 13:08:18+00:00,3.0,5.159950576384212,1.719983525461404,flight
41.602855,2.282202,P2,138.963,2022-04-29 13:08:21+00:00,4.0,5.731240710333523,1.4328101775833808,flight
41.602831,2.282141,P2,138.925,2022-04-29 13:08:25+00:00,4.0,6.106338661359974,1.5265846653399935,flight
41.602837,2.282068,P2,138.884,2022-04-29 13:08:29+00:00,3.0,5.492252303057504,1.8307507676858348,flight
41.602839,2.282002,P2,138.754,2022-04-29 13:08:32+00:00,4.0,5.7414997049782786,1.4353749262445696,flight
41.602837,2.281933,P2,138.695,2022-04-29 13:08:36+00:00,4.0,5.929608659225775,1.4824021648064438,flight
41.602842,2.281862,P2,138.691,2022-04-29 13:08:40+00:00,4.0,5.460213477410556,1.365053369352639,flight
41.602853,2.281798,P2,138.639,2022-04-29 13:08:44+00:00,5.0,5.160093777591282,1.0320187555182563,flight
41.602873,2.281742,P2,138.684,2022-04-29 13:08:49+00:00,13.0,5.025348563581024,0.38656527412161723,stop
41.602856,2.281686,P2,138.607,2022-04-29 13:09:02+00:00,6.0,5.199590792874722,0.8665984654791203,flight
41.602811,2.281703,P2,138.617,2022-04-29 13:09:08+00:00,308.0,6.276980649372434,0.020379807303157253,stop
41.602865,2.281681,P2,138.709,2022-04-29 13:14:16+00:00,4.0,5.182890398604046,1.2957225996510116,flight
41.602905,2.281649,P2,138.719,2022-04-29 13:14:20+00:00,6.0,6.086861238607934,1.0144768731013223,flight
41.602959,2.281637,P2,138.878,2022-04-29 13:14:26+00:00,4.0,5.5820843398254185,1.3955210849563546,flight
41.603009,2.281643,P2,138.819,2022-04-29 13:14:30+00:00,6.0,5.360621242072178,0.8934368736786964,flight
41.603057,2.281637,P2,138.811,2022-04-29 13:14:36+00:00,6.0,5.3535232668602575,0.892253877810043,flight
41.603105,2.281632,P2,138.85,2022-04-29 13:14:42+00:00,7.0,5.773036665868372,0.8247195236954817,flight
41.603156,2.281619,P2,138.85,2022-04-29 13:14:49+00:00,5.0,5.628916781500606,1.1257833563001212,flight
41.603205,2.281636,P2,138.821,2022-04-29 13:14:54+00:00,5.0,6.0509770129084846,1.210195402581697,flight
41.603259,2.281645,P2,138.857,2022-04-29 13:14:59+00:00,5.0,5.458692839912177,1.0917385679824354,flight
41.603308,2.281649,P2,138.985,2022-04-29 13:15:04+00:00,5.0,6.060473064939831,1.2120946129879662,flight
41.603361,2.281632,P2,139.084,2022-04-29 13:15:09+00:00,7.0,5.709819066051045,0.8156884380072922,flight
41.603412,2.28164,P2,139.107,2022-04-29 13:15:16+00:00,6.0,5.7845269915877875,0.9640878319312979,flight
41.603464,2.281638,P2,139.217,2022-04-29 13:15:22+00:00,6.0,5.622718293866467,0.9371197156444112,flight
41.60349,2.281696,P2,139.209,2022-04-29 13:15:28+00:00,13.0,5.049167045276156,0.3883974650212428,stop
41.603497,2.281756,P2,139.339,2022-04-29 13:15:41+00:00,6.0,5.103468199774504,0.8505780332957507,flight
41.603529,2.2818,P2,139.468,2022-04-29 13:15:47+00:00,5.0,5.25847130816857,1.051694261633714,flight
41.603576,2.281807,P2,139.589,2022-04-29 13:15:52+00:00,9.0,5.569685206273306,0.6188539118081451,flight
41.603626,2.281811,P2,139.631,2022-04-29 13:16:01+00:00,7.0,5.75766529402239,0.8225236134317699,flight
41.603676,2.281829,P2,139.66,2022-04-29 13:16:08+00:00,5.0,5.6926415336993195,1.138528306739864,flight
41.60372,2.281864,P2,139.87,2022-04-29 13:16:13+00:00,13.0,5.065558164696436,0.38965832036126435,stop
41.603753,2.281906,P2,140.281,2022-04-29 13:16:26+00:00,17.0,6.039902137240617,0.35528836101415395,stop
41.603702,2.281931,P2,140.527,2022-04-29 13:16:43+00:00,368.0,5.232110923630469,0.014217692727256709,stop
41.603749,2.281928,P2,140.695,2022-04-29 13:22:51+00:00,5.0,5.383041789525162,1.0766083579050325,flight
41.603705,2.281901,P2,140.716,2022-04-29 13:22:56+00:00,8.0,6.001335017623343,0.7501668772029179,flight
41.603657,2.281868,P2,141.376,2022-04-29 13:23:04+00:00,5.0,5.484351573770481,1.0968703147540961,flight
41.60361,2.281848,P2,141.713,2022-04-29 13:23:09+00:00,5.0,5.415154021621229,1.0830308043242458,flight
41.603562,2.281837,P2,141.709,2022-04-29 13:23:14+00:00,4.0,5.700730730566652,1.425182682641663,flight
41.603511,2.28183,P2,141.722,2022-04-29 13:23:18+00:00,6.0,5.367217436781134,0.8945362394635223,flight
41.603475,2.281873,P2,141.521,2022-04-29 13:23:24+00:00,4.0,5.998333138064142,1.4995832845160355,flight
41.603455,2.28194,P2,141.422,2022-04-29 13:23:28+00:00,4.0,5.324997979950284,1.331249494987571,flight
41.603443,2.282002,P2,141.494,2022-04-29 13:23:32+00:00,4.0,5.998335703593781,1.4995839258984454,flight
41.603423,2.282069,P2,141.333,2022-04-29 13:23:36+00:00,6.0,6.354843012829554,1.059140502138259,flight
41.603434,2.282144,P2,141.183,2022-04-29 13:23:42+00:00,4.0,5.185003441643802,1.2962508604109504,flight
41.603439,2.282206,P2,141.164,2022-04-29 13:23:46+00:00,5.0,6.4702290205452355,1.294045804109047,flight
41.603457,2.28228,P2,141.26,2022-04-29 13:23:51+00:00,4.0,5.4888218323440165,1.3722054580860041,flight
41.603456,2.282346,P2,141.248,2022-04-29 13:23:55+00:00,5.0,5.968298314494709,1.1936596628989418,flight
