lat,lon,name,ele,time,At,d,v,stops
41.60274,2.282915,G3,140.051,2022-04-30 11:08:30+00:00,49.0,5.062352845367228,0.10331332337484139,stop
41.602756,2.282858,G3,140.147,2022-04-30 11:09:19+00:00,8.0,5.332331287483395,0.6665414109354244,flight
41.602783,2.282805,G3,140.12,2022-04-30 11:09:27+00:00,8.0,5.085195264349523,0.6356494080436904,flight
41.602803,2.28275,G3,140.02,2022-04-30 11:09:35+00:00,12.0,5.127673893124286,0.4273061577603572,stop
41.602831,2.282701,G3,140.017,2022-04-30 11:09:47+00:00,19.0,5.592430361159753,0.29433844006103965,stop
41.602873,2.282738,G3,140.187,2022-04-30 11:10:06+00:00,6.0,5.339946468858263,0.8899910781430438,flight
41.602921,2.28274,G3,140.515,2022-04-30 11:10:12+00:00,11.0,5.895676862186367,0.5359706238351243,stop
41.602974,2.282742,G3,140.409,2022-04-30 11:10:23+00:00,6.0,5.8248975970574755,0.970816266176246,flight
41.603025,2.282758,G3,140.952,2022-04-30 11:10:29+00:00,6.0,5.8675925200018515,0.9779320866669753,flight
41.603077,2.28277,G3,141.091,2022-04-30 11:10:35+00:00,7.0,5.560368042109924,0.7943382917299892,flight
41.603127,2.282769,G3,141.112,2022-04-30 11:10:42+00:00,9.0,5.972693177754495,0.663632575306055,flight
41.603179,2.282787,G3,141.284,2022-04-30 11:10:51+00:00,10.0,6.22747099460657,0.622747099460657,stop
41.603235,2.282786,G3,141.32,2022-04-30 11:11:01+00:00,4.0,4.961887723979705,1.2404719309949261,flight
41.603274,2.282757,G3,141.339,2022-04-30 11:11:05+00:00,6.0,5.395691059243171,0.8992818432071951,flight
41.603302,2.282704,G3,141.355,2022-04-30 11:11:11+00:00,5.0,4.990064952527602,0.9980129905055204,flight
41.603303,2.282644,G3,141.388,2022-04-30 11:11:16+00:00,6.0,5.723552912873281,0.9539254854788801,flight
41.603311,2.282576,G3,141.438,2022-04-30 11:11:22+00:00,4.0,5.119353172027055,1.2798382930067638,flight
41.603346,2.282536,G3,141.462,2022-04-30 11:11:26+00:00,5.0,5.128074945152616,1.0256149890305233,flight
41.603373,2.282486,G3,141.483,2022-04-30 11:11:31+00:00,12.0,6.229135991749312,0.5190946659791094,stop
41.603429,2.282488,G3,141.411,2022-04-30 11:11:43+00:00,6.0,5.347708734255057,0.8912847890425094,flight
41.603477,2.282484,G3,141.409,2022-04-30 11:11:49+00:00,322.0,5.137388166915982,0.015954621636385037,stop
41.603522,2.28247,G3,141.427,2022-04-30 11:17:11+00:00,5.0,5.343182073726759,1.0686364147453518,flight
41.60357,2.282467,G3,141.326,2022-04-30 11:17:16+00:00,14.0,5.566246802409831,0.3975890573149879,stop
41.603618,2.282486,G3,141.337,2022-04-30 11:17:30+00:00,1144.0,5.897794345884611,0.005155414638011024,stop
41.603659,2.282531,G3,141.399,2022-04-30 11:36:34+00:00,354.0,5.398689720510594,0.015250535933645747,stop
41.603624,2.282576,G3,141.375,2022-04-30 11:42:28+00:00,11.0,5.167215707681966,0.46974688251654234,stop
41.603601,2.28263,G3,141.414,2022-04-30 11:42:39+00:00,6.0,6.270670310027037,1.0451117183378396,flight
41.60357,2.282567,G3,141.96,2022-04-30 11:42:45+00:00,3.0,7.201607019321335,2.4005356731071115,flight
41.603534,2.282495,G3,142.663,2022-04-30 11:42:48+00:00,3.0,6.039806239032454,2.0132687463441514,flight
41.603486,2.282461,G3,142.663,2022-04-30 11:42:51+00:00,3.0,6.963737835318347,2.321245945106116,flight
41.603426,2.282437,G3,142.641,2022-04-30 11:42:54+00:00,3.0,6.881936970419689,2.2939789901398964,flight
41.603367,2.282412,G3,142.881,2022-04-30 11:42:57+00:00,43.0,55.07384094250629,1.280786998662937,stop
41.603858,2.282499,G3,143.309,2022-04-30 11:43:40+00:00,5.0,5.276068201881706,1.0552136403763412,flight
41.603896,2.282461,G3,143.209,2022-04-30 11:43:45+00:00,8.0,6.5628405315100125,0.8203550664387516,flight
41.603945,2.282417,G3,143.155,2022-04-30 11:43:53+00:00,3.0,5.134724346651357,1.711574782217119,flight
41.603966,2.282362,G3,143.164,2022-04-30 11:43:56+00:00,2.0,5.0196591464432965,2.5098295732216482,flight
41.603971,2.282302,G3,143.115,2022-04-30 11:43:58+00:00,4.0,5.80410188595722,1.451025471489305,flight
41.603988,2.282236,G3,143.147,2022-04-30 11:44:02+00:00,4.0,5.584532910307196,1.396133227576799,flight
41.604012,2.282177,G3,143.063,2022-04-30 11:44:06+00:00,17.0,6.516173763896237,0.3833043390527198,stop
41.604029,2.282102,G3,143.012,2022-04-30 11:44:23+00:00,18.0,7.617347326709508,0.42318596259497265,stop
41.604058,2.282019,G3,143.188,2022-04-30 11:44:41+00:00,8.0,5.543218795656434,0.6929023494570542,flight
41.604106,2.282037,G3,143.421,2022-04-30 11:44:49+00:00,5.0,6.2274709786578395,1.245494195731568,flight
41.604162,2.282036,G3,143.471,2022-04-30 11:44:54+00:00,4.0,5.565339030641624,1.391334757660406,flight
41.604212,2.282039,G3,143.525,2022-04-30 11:44:58+00:00,4.0,5.068132549631371,1.2670331374078427,flight
41.60423,2.282095,G3,143.526,2022-04-30 11:45:02+00:00,6.0,6.105166803297555,1.0175278005495925,flight
41.604216,2.282166,G3,143.508,2022-04-30 11:45:08+00:00,6.0,5.332933472591885,0.8888222454319809,flight
41.604207,2.282229,G3,143.509,2022-04-30 11:45:14+00:00,8.0,6.233434138199449,0.7791792672749311,flight
41.604225,2.2823,G3,143.523,2022-04-30 11:45:22+00:00,6.0,5.136511438562911,0.8560852397604851,flight
41.604236,2.28236,G3,143.592,2022-04-30 11:45:28+00:00,5.0,5.144624363081935,1.0289248726163869,flight
41.604218,2.282417,G3,143.413,2022-04-30 11:45:33+00:00,9.0,5.624220285300576,0.6249133650333973,flight
41.604232,2.282482,G3,143.465,2022-04-30 11:45:42+00:00,8.0,6.367438231149213,0.7959297788936516,flight
41.604288,2.282498,G3,143.431,2022-04-30 11:45:50+00:00,24.0,5.130931509214211,0.21378881288392546,stop
41.604317,2.282546,G3,143.45,2022-04-30 11:46:14+00:00,10.0,7.094306009910163,0.7094306009910163,stop
41.604288,2.282622,G3,143.616,2022-04-30 11:46:24+00:00,8.0,5.4525378072030755,0.6815672259003844,flight
41.60427,2.282683,G3,143.889,2022-04-30 11:46:32+00:00,385.0,6.237185457125811,0.01620048170682029,stop
41.60422,2.282717,G3,144.169,2022-04-30 11:52:57+00:00,15.0,5.295706869093485,0.35304712460623233,stop
41.604227,2.282654,G3,144.268,2022-04-30 11:53:12+00:00,14.0,7.5798903792668835,0.541420741376206,stop
41.604284,2.282604,G3,144.342,2022-04-30 11:53:26+00:00,26.0,5.1493151678758196,0.19805058337983922,stop
41.604276,2.282543,G3,144.426,2022-04-30 11:53:52+00:00,38.0,5.029145229719045,0.1323459270978696,stop
41.604232,2.282529,G3,144.509,2022-04-30 11:54:30+00:00,3.0,5.378644990299375,1.792881663433125,flight
41.604184,2.282537,G3,144.547,2022-04-30 11:54:33+00:00,5.0,6.146551701829093,1.2293103403658185,flight
41.604131,2.282558,G3,144.556,2022-04-30 11:54:38+00:00,9.0,6.163600044527077,0.6848444493918975,flight
41.604081,2.282526,G3,144.537,2022-04-30 11:54:47+00:00,6.0,5.460769880371251,0.9101283133952086,flight
41.604035,2.282503,G3,144.529,2022-04-30 11:54:53+00:00,7.0,4.984508472285043,0.7120726388978633,flight
41.604019,2.282447,G3,144.415,2022-04-30 11:55:00+00:00,6.0,5.012711749294237,0.8354519582157062,flight
41.604049,2.282402,G3,144.444,2022-04-30 11:55:06+00:00,10.0,5.062263934007653,0.5062263934007654,stop
41.604033,2.282345,G3,144.41,2022-04-30 11:55:16+00:00,6.0,4.991865908346549,0.8319776513910915,flight
41.604015,2.28229,G3,144.473,2022-04-30 11:55:22+00:00,4.0,5.11119059610514,1.277797649026285,flight
41.604005,2.28223,G3,144.443,2022-04-30 11:55:26+00:00,6.0,5.198057076586873,0.8663428460978122,flight
41.604011,2.282168,G3,144.499,2022-04-30 11:55:32+00:00,13.0,5.765945032035871,0.44353423323352853,stop
41.603985,2.282108,G3,144.407,2022-04-30 11:55:45+00:00,5.0,5.049129231693556,1.009825846338711,flight
41.603992,2.282048,G3,144.427,2022-04-30 11:55:50+00:00,5.0,5.347708569168535,1.069541713833707,flight
41.603944,2.282044,G3,144.409,2022-04-30 11:55:55+00:00,5.0,5.34770858455547,1.069541716911094,flight
41.603896,2.28204,G3,144.47,2022-04-30 11:56:00+00:00,6.0,5.7201008330202,0.9533501388367,flight
41.603845,2.282031,G3,144.419,2022-04-30 11:56:06+00:00,7.0,6.723306862975639,0.9604724089965199,flight
41.603785,2.282041,G3,144.47,2022-04-30 11:56:13+00:00,6.0,5.617416784960457,0.9362361308267428,flight
41.603748,2.281995,G3,144.392,2022-04-30 11:56:19+00:00,4.0,5.194814191686883,1.2987035479217208,flight
41.603704,2.281974,G3,144.028,2022-04-30 11:56:23+00:00,4.0,5.356761895224866,1.3391904738062166,flight
41.603659,2.281951,G3,143.867,2022-04-30 11:56:27+00:00,4.0,5.453818193699716,1.363454548424929,flight
41.603618,2.281915,G3,143.753,2022-04-30 11:56:31+00:00,11.0,5.4229179392911835,0.49299253993556214,stop
41.603593,2.281859,G3,143.586,2022-04-30 11:56:42+00:00,6.0,5.283882640193293,0.8806471066988822,flight
41.603549,2.281835,G3,143.286,2022-04-30 11:56:48+00:00,6.0,5.238512253215053,0.8730853755358422,flight
41.603512,2.281796,G3,143.048,2022-04-30 11:56:54+00:00,6.0,5.1862659141327345,0.8643776523554557,flight
41.60349,2.281741,G3,142.961,2022-04-30 11:57:00+00:00,7.0,5.508258240538024,0.7868940343625749,flight
41.603469,2.281681,G3,142.717,2022-04-30 11:57:07+00:00,4.0,5.014812634761041,1.2537031586902603,flight
41.603424,2.281677,G3,142.509,2022-04-30 11:57:11+00:00,7.0,5.806470022911877,0.8294957175588396,flight
41.603373,2.281662,G3,142.335,2022-04-30 11:57:18+00:00,6.0,5.562232734514707,0.9270387890857844,flight
41.603323,2.281664,G3,142.134,2022-04-30 11:57:24+00:00,5.0,5.543223699877973,1.1086447399755945,flight
41.603275,2.281682,G3,141.925,2022-04-30 11:57:29+00:00,5.0,5.56533919299027,1.113067838598054,flight
41.603225,2.281679,G3,141.977,2022-04-30 11:57:34+00:00,6.0,5.117669140619644,0.8529448567699407,flight
41.603179,2.281681,G3,141.973,2022-04-30 11:57:40+00:00,4.0,5.963881430440779,1.4909703576101947,flight
41.603126,2.281692,G3,141.872,2022-04-30 11:57:44+00:00,6.0,5.01055745610234,0.83509290935039,flight
