lat,lon,name,ele,time,At,d,v,stops
41.603511,2.282941,E2,132.448,2022-04-29 15:37:06+00:00,4.0,4.984543793715121,1.2461359484287802,flight
41.603495,2.282885,E2,132.679,2022-04-29 15:37:10+00:00,5.0,5.260940156266772,1.0521880312533543,flight
41.603461,2.282841,E2,132.471,2022-04-29 15:37:15+00:00,5.0,6.436822173698854,1.2873644347397708,flight
41.603432,2.282774,E2,132.441,2022-04-29 15:37:20+00:00,3.0,5.470526846159342,1.8235089487197806,flight
41.603405,2.282719,E2,132.015,2022-04-29 15:37:23+00:00,11.0,6.126202401823702,0.5569274910748819,stop
41.603372,2.28266,E2,132.009,2022-04-29 15:37:34+00:00,20.0,5.919494138538232,0.2959747069269116,stop
41.603354,2.282593,E2,132.348,2022-04-29 15:37:54+00:00,4.0,5.4922083704047555,1.3730520926011889,flight
41.603356,2.282527,E2,132.357,2022-04-29 15:37:58+00:00,4.0,5.008609596770796,1.252152399192699,flight
41.60336,2.282467,E2,132.318,2022-04-29 15:38:02+00:00,5.0,5.29827065664234,1.059654131328468,flight
41.603378,2.282408,E2,132.31,2022-04-29 15:38:07+00:00,4.0,5.598523450193947,1.3996308625484868,flight
41.603383,2.282341,E2,132.44,2022-04-29 15:38:11+00:00,4.0,5.111238289202098,1.2778095723005245,flight
41.603373,2.282281,E2,131.942,2022-04-29 15:38:15+00:00,7.0,5.43307475278056,0.7761535361115086,flight
41.603352,2.282222,E2,131.897,2022-04-29 15:38:22+00:00,8.0,5.607724533554923,0.7009655666943654,flight
41.603319,2.282171,E2,131.867,2022-04-29 15:38:30+00:00,5.0,5.941776074626506,1.1883552149253012,flight
41.603272,2.282137,E2,131.878,2022-04-29 15:38:35+00:00,8.0,5.400530357357561,0.6750662946696951,flight
41.603241,2.282087,E2,131.787,2022-04-29 15:38:43+00:00,28.0,8.195720928600034,0.2927043188785726,stop
41.603199,2.282006,E2,131.642,2022-04-29 15:39:11+00:00,86.0,4.982250071276396,0.057933140363679025,stop
41.603159,2.282033,E2,131.626,2022-04-29 15:40:37+00:00,131.0,5.455817471124674,0.041647461611638736,stop
41.603199,2.281995,E2,131.709,2022-04-29 15:42:48+00:00,270.0,5.9104663554675065,0.021890616131361135,stop
41.603225,2.281933,E2,131.889,2022-04-29 15:47:18+00:00,5.0,5.61571066459883,1.123142132919766,flight
41.603273,2.281912,E2,132.188,2022-04-29 15:47:23+00:00,4.0,4.980813357174339,1.2452033392935848,flight
41.603239,2.281951,E2,132.189,2022-04-29 15:47:27+00:00,6.0,5.654930452867909,0.9424884088113181,flight
41.603199,2.281993,E2,132.131,2022-04-29 15:47:33+00:00,9.0,5.235223986631554,0.5816915540701726,flight
41.603179,2.28205,E2,132.111,2022-04-29 15:47:42+00:00,13.0,5.782733984502096,0.4448256911155459,stop
41.603127,2.282049,E2,132.183,2022-04-29 15:47:55+00:00,2.0,7.2510673505915,3.62553367529575,flight
41.603062,2.282042,E2,132.128,2022-04-29 15:47:57+00:00,6.0,5.257135959973426,0.8761893266622377,flight
41.603058,2.281979,E2,132.248,2022-04-29 15:48:03+00:00,17.0,5.257919946984283,0.3092894086461343,stop
41.603094,2.28202,E2,132.379,2022-04-29 15:48:20+00:00,5.0,5.436242449526267,1.0872484899052535,flight
41.603141,2.282002,E2,132.378,2022-04-29 15:48:25+00:00,26.0,5.075114379099628,0.19519670688844723,stop
41.603171,2.282048,E2,132.433,2022-04-29 15:48:51+00:00,14.0,5.060862381453249,0.36149017010380347,stop
41.603192,2.282102,E2,132.526,2022-04-29 15:49:05+00:00,12.0,5.8874473162893945,0.49062060969078286,stop
41.603213,2.282167,E2,132.509,2022-04-29 15:49:17+00:00,12.0,5.755353427944618,0.4796127856620515,stop
41.6032,2.2821,E2,132.768,2022-04-29 15:49:29+00:00,37.0,6.685153383471442,0.18067982117490383,stop
41.603194,2.28202,E2,132.787,2022-04-29 15:50:06+00:00,4.0,5.146763624922409,1.2866909062306022,flight
41.60318,2.281961,E2,132.798,2022-04-29 15:50:10+00:00,13.0,5.404787171249429,0.4157528593268791,stop
41.603134,2.281982,E2,132.57,2022-04-29 15:50:23+00:00,11.0,5.571979803821024,0.506543618529184,stop
41.603133,2.281915,E2,132.33,2022-04-29 15:50:34+00:00,4.0,5.514268935525347,1.3785672338813368,flight
41.603146,2.281851,E2,132.362,2022-04-29 15:50:38+00:00,8.0,6.008278224159691,0.7510347780199613,flight
41.603168,2.281785,E2,132.187,2022-04-29 15:50:46+00:00,5.0,5.916467442548315,1.183293488509663,flight
41.603181,2.281716,E2,132.117,2022-04-29 15:50:51+00:00,12.0,5.823789618978067,0.48531580158150556,stop
41.603172,2.281647,E2,132.098,2022-04-29 15:51:03+00:00,10.0,5.298283890442974,0.5298283890442974,stop
41.60319,2.281706,E2,132.031,2022-04-29 15:51:13+00:00,6.0,5.270185790962042,0.8783642984936737,flight
41.60323,2.28174,E2,132.161,2022-04-29 15:51:19+00:00,295.0,5.315249428797694,0.01801779467389049,stop
41.60327,2.281775,E2,132.107,2022-04-29 15:56:14+00:00,3.0,6.136035104182573,2.0453450347275246,flight
41.603325,2.281769,E2,131.909,2022-04-29 15:56:17+00:00,25.0,5.173756859742736,0.20695027438970942,stop
41.60336,2.281728,E2,132.194,2022-04-29 15:56:42+00:00,6.0,6.5438647284808935,1.0906441214134823,flight
41.603415,2.2817,E2,132.323,2022-04-29 15:56:48+00:00,2.0,5.907976544801363,2.9539882724006814,flight
41.603468,2.281695,E2,132.394,2022-04-29 15:56:50+00:00,6.0,6.116797909320867,1.0194663182201444,flight
41.60352,2.281671,E2,132.556,2022-04-29 15:56:56+00:00,6.0,6.101172435397895,1.0168620725663158,flight
41.603566,2.281631,E2,132.536,2022-04-29 15:57:02+00:00,2.0,7.568566004973698,3.784283002486849,flight
41.603634,2.281635,E2,132.598,2022-04-29 15:57:04+00:00,1.0,5.4890042532415215,5.4890042532415215,flight
41.603683,2.281627,E2,132.363,2022-04-29 15:57:05+00:00,1.0,5.092667935743077,5.092667935743077,flight
41.603727,2.28161,E2,132.383,2022-04-29 15:57:06+00:00,2.0,7.99826475080769,3.999132375403845,flight
41.603794,2.281575,E2,132.354,2022-04-29 15:57:08+00:00,4.0,6.553514856642172,1.638378714160543,flight
41.603852,2.281589,E2,132.335,2022-04-29 15:57:12+00:00,3.0,7.00758302197107,2.33586100732369,flight
41.603901,2.281642,E2,133.486,2022-04-29 15:57:15+00:00,3.0,6.132415848510812,2.0441386161702706,flight
41.603932,2.281703,E2,133.814,2022-04-29 15:57:18+00:00,2.0,6.040403785755977,3.0202018928779886,flight
41.603953,2.28177,E2,133.809,2022-04-29 15:57:20+00:00,2.0,5.065708868275084,2.532854434137542,flight
41.603988,2.281809,E2,134.144,2022-04-29 15:57:22+00:00,3.0,6.97830635810725,2.3261021193690836,flight
41.60405,2.281822,E2,134.113,2022-04-29 15:57:25+00:00,3.0,5.574447942619074,1.8581493142063579,flight
41.604085,2.28187,E2,134.364,2022-04-29 15:57:28+00:00,2.0,5.860316925632439,2.9301584628162196,flight
41.604116,2.281927,E2,134.376,2022-04-29 15:57:30+00:00,6.0,5.227927534679396,0.8713212557798994,flight
41.60407,2.28194,E2,134.556,2022-04-29 15:57:36+00:00,5.0,5.773033799139276,1.1546067598278553,flight
41.604019,2.281927,E2,134.588,2022-04-29 15:57:41+00:00,5.0,5.758045570781433,1.1516091141562865,flight
41.603968,2.281939,E2,134.543,2022-04-29 15:57:46+00:00,32.0,5.315232193192054,0.1661010060372517,stop
41.603928,2.281904,E2,134.523,2022-04-29 15:58:18+00:00,148.0,5.663844003020808,0.03826921623662708,stop
41.603878,2.281891,E2,134.684,2022-04-29 16:00:46+00:00,6.0,5.279464331756669,0.8799107219594449,flight
41.603831,2.281882,E2,134.626,2022-04-29 16:00:52+00:00,6.0,6.073783514680466,1.0122972524467444,flight
41.603777,2.281893,E2,134.647,2022-04-29 16:00:58+00:00,5.0,5.499699378325795,1.099939875665159,flight
41.603728,2.281884,E2,134.511,2022-04-29 16:01:03+00:00,6.0,5.0105143177685925,0.8350857196280987,flight
41.603687,2.281909,E2,134.509,2022-04-29 16:01:09+00:00,3.0,5.339938192720414,1.7799793975734712,flight
41.603691,2.281973,E2,134.533,2022-04-29 16:01:12+00:00,5.0,5.61742057870253,1.123484115740506,flight
41.603654,2.282019,E2,134.532,2022-04-29 16:01:17+00:00,9.0,6.990179373457393,0.7766865970508214,flight
