lat,lon,name,ele,time,At,d,v,stops
41.602788,2.282938,G7,143.753,2022-04-30 11:28:20+00:00,6.0,6.117981457066521,1.0196635761777535,flight
41.602843,2.282936,G7,143.716,2022-04-30 11:28:26+00:00,6.0,5.306683970576624,0.8844473284294373,flight
41.602889,2.282919,G7,143.832,2022-04-30 11:28:32+00:00,7.0,5.5247849503605275,0.7892549929086468,flight
41.602938,2.282908,G7,143.853,2022-04-30 11:28:39+00:00,5.0,7.017605785592936,1.4035211571185873,flight
41.603001,2.282913,G7,143.944,2022-04-30 11:28:44+00:00,3.0,5.436243043378935,1.812081014459645,flight
41.603048,2.282931,G7,144.087,2022-04-30 11:28:47+00:00,4.0,5.418363431215617,1.3545908578039043,flight
41.603093,2.282956,G7,144.048,2022-04-30 11:28:51+00:00,4.0,6.132688296563621,1.5331720741409052,flight
41.603147,2.282971,G7,144.078,2022-04-30 11:28:55+00:00,5.0,5.811356019221543,1.1622712038443086,flight
41.603199,2.282978,G7,144.033,2022-04-30 11:29:00+00:00,4.0,6.195851037236302,1.5489627593090756,flight
41.603252,2.282955,G7,144.026,2022-04-30 11:29:04+00:00,4.0,5.6638460042998355,1.4159615010749589,flight
41.603302,2.282942,G7,144.209,2022-04-30 11:29:08+00:00,6.0,5.61931805848209,0.936553009747015,flight
41.603336,2.282892,G7,144.428,2022-04-30 11:29:14+00:00,5.0,6.153886717551418,1.2307773435102836,flight
41.603337,2.282818,G7,144.547,2022-04-30 11:29:19+00:00,5.0,5.076843418562551,1.0153686837125102,flight
41.603339,2.282757,G7,144.548,2022-04-30 11:29:24+00:00,9.0,5.542631007017404,0.6158478896686004,flight
41.603346,2.282691,G7,144.511,2022-04-30 11:29:33+00:00,5.0,6.1195659465979215,1.2239131893195843,flight
41.603363,2.282621,G7,144.637,2022-04-30 11:29:38+00:00,4.0,5.400524306441263,1.3501310766103158,flight
41.603394,2.282571,G7,144.678,2022-04-30 11:29:42+00:00,5.0,5.735575147070934,1.1471150294141867,flight
41.603409,2.282505,G7,144.469,2022-04-30 11:29:47+00:00,4.0,5.102345640818101,1.2755864102045253,flight
41.603414,2.282444,G7,144.382,2022-04-30 11:29:51+00:00,5.0,5.866076208701712,1.1732152417403425,flight
41.603425,2.282375,G7,144.343,2022-04-30 11:29:56+00:00,5.0,6.381473073849768,1.2762946147699537,flight
41.603417,2.282299,G7,144.299,2022-04-30 11:30:01+00:00,5.0,5.789699971909635,1.157939994381927,flight
41.60341,2.28223,G7,144.107,2022-04-30 11:30:06+00:00,9.0,5.1518564144563355,0.5724284904951484,flight
41.603434,2.282177,G7,143.927,2022-04-30 11:30:15+00:00,4.0,6.2055076874863,1.551376921871575,flight
41.603457,2.282109,G7,143.709,2022-04-30 11:30:19+00:00,4.0,6.0778334737544695,1.5194583684386174,flight
41.603444,2.282038,G7,143.61,2022-04-30 11:30:23+00:00,4.0,6.377177858366567,1.5942944645916417,flight
41.603432,2.281963,G7,143.599,2022-04-30 11:30:27+00:00,5.0,5.784782217897447,1.1569564435794892,flight
41.603421,2.281895,G7,143.43,2022-04-30 11:30:32+00:00,18.0,5.422930145068636,0.30127389694825757,stop
41.603396,2.281839,G7,143.413,2022-04-30 11:30:50+00:00,15.0,5.952401098456327,0.39682673989708844,stop
41.603344,2.281822,G7,143.349,2022-04-30 11:31:05+00:00,9.0,5.119353238374291,0.5688170264860324,flight
41.603309,2.281782,G7,143.26,2022-04-30 11:31:14+00:00,12.0,5.358122472880845,0.4465102060734038,stop
41.603288,2.281724,G7,143.271,2022-04-30 11:31:26+00:00,158.0,5.594815086247565,0.035410222064858006,stop
41.603319,2.281777,G7,143.224,2022-04-30 11:34:04+00:00,1688.0,5.186277975180405,0.0030724395587561643,stop
41.603297,2.281722,G7,143.265,2022-04-30 12:02:12+00:00,10.0,5.19677795149004,0.5196777951490039,stop
41.603338,2.281752,G7,143.428,2022-04-30 12:02:22+00:00,23.0,5.010556530982526,0.21785028395576198,stop
41.603382,2.281765,G7,144.889,2022-04-30 12:02:45+00:00,64.0,5.962637015393425,0.09316620336552227,stop
41.603427,2.281804,G7,146.217,2022-04-30 12:03:49+00:00,4.0,5.037508136303107,1.2593770340757768,flight
41.603472,2.281811,G7,146.309,2022-04-30 12:03:53+00:00,9.0,5.499895597396832,0.6110995108218702,flight
41.603513,2.281848,G7,146.543,2022-04-30 12:04:02+00:00,6.0,5.147974328403989,0.8579957214006648,flight
41.603559,2.281855,G7,146.772,2022-04-30 12:04:08+00:00,8.0,5.589129772990966,0.6986412216238708,flight
41.603597,2.281899,G7,146.843,2022-04-30 12:04:16+00:00,13.0,6.336515968109413,0.4874243052391857,stop
41.60365,2.281871,G7,146.956,2022-04-30 12:04:29+00:00,5.0,5.226822928449824,1.0453645856899647,flight
41.603697,2.281872,G7,147.042,2022-04-30 12:04:34+00:00,8.0,5.045575616314082,0.6306969520392602,flight
41.603738,2.281846,G7,147.213,2022-04-30 12:04:42+00:00,6.0,5.348899571849547,0.8914832619749244,flight
41.603782,2.281872,G7,147.474,2022-04-30 12:04:48+00:00,4.0,5.389559729862007,1.3473899324655016,flight
41.60383,2.281881,G7,147.577,2022-04-30 12:04:52+00:00,5.0,5.49044233729975,1.09808846745995,flight
41.603876,2.281905,G7,147.868,2022-04-30 12:04:57+00:00,10.0,5.591038566669055,0.5591038566669055,stop
41.603921,2.281935,G7,148.188,2022-04-30 12:05:07+00:00,5.0,6.027485243119503,1.2054970486239005,flight
41.603897,2.282,G7,148.124,2022-04-30 12:05:12+00:00,4.0,5.102779544823434,1.2756948862058586,flight
41.603882,2.282058,G7,148.126,2022-04-30 12:05:16+00:00,4.0,5.486109471939494,1.3715273679848734,flight
41.603894,2.282122,G7,148.209,2022-04-30 12:05:20+00:00,4.0,5.879267746721338,1.4698169366803344,flight
41.603859,2.282175,G7,148.279,2022-04-30 12:05:24+00:00,3.0,6.532025699266003,2.1773418997553344,flight
41.603802,2.282194,G7,148.288,2022-04-30 12:05:27+00:00,4.0,5.09022536040215,1.2725563401005375,flight
41.603759,2.282173,G7,148.229,2022-04-30 12:05:31+00:00,4.0,6.402908145046938,1.6007270362617345,flight
41.603735,2.282243,G7,148.162,2022-04-30 12:05:35+00:00,7.0,5.037507862997374,0.7196439804281962,flight
41.60369,2.282236,G7,147.978,2022-04-30 12:05:42+00:00,9.0,6.429619514677195,0.7144021682974661,flight
41.603633,2.282249,G7,147.629,2022-04-30 12:05:51+00:00,9.0,5.178204111336301,0.5753560123707001,flight
41.603595,2.282213,G7,147.41,2022-04-30 12:06:00+00:00,32.0,5.111898263799986,0.15974682074374957,stop
41.603637,2.282188,G7,147.393,2022-04-30 12:06:32+00:00,25.0,5.242670970652813,0.20970683882611252,stop
41.60359,2.282193,G7,147.144,2022-04-30 12:06:57+00:00,19.0,5.401203847332245,0.2842738867016971,stop
41.603563,2.282247,G7,146.987,2022-04-30 12:07:16+00:00,118.0,5.012903664671391,0.04248223444636772,stop
41.603598,2.282209,G7,146.842,2022-04-30 12:09:14+00:00,8.0,5.372920569455431,0.6716150711819289,flight
41.603551,2.282224,G7,146.926,2022-04-30 12:09:22+00:00,7.0,5.181454904921063,0.7402078435601519,flight
41.603536,2.282165,G7,146.909,2022-04-30 12:09:29+00:00,15.0,6.493235127191794,0.4328823418127863,stop
41.603506,2.282232,G7,147.179,2022-04-30 12:09:44+00:00,21.0,5.199586654118671,0.2475993644818415,stop
41.603551,2.282249,G7,147.238,2022-04-30 12:10:05+00:00,83.0,5.595656494240175,0.0674175481233756,stop
41.60358,2.282194,G7,147.289,2022-04-30 12:11:28+00:00,113.0,5.3773105188381525,0.04758681875078011,stop
41.603618,2.282234,G7,147.392,2022-04-30 12:13:21+00:00,455.0,5.258471266236741,0.011557079706014816,stop
41.603571,2.282227,G7,147.318,2022-04-30 12:20:56+00:00,17.0,5.7098188138613635,0.3358716949330214,stop
41.603622,2.282235,G7,147.349,2022-04-30 12:21:13+00:00,19.0,5.294590094831865,0.27866263657009815,stop
41.60358,2.282265,G7,147.95,2022-04-30 12:21:32+00:00,7.0,5.648248906441449,0.8068927009202069,flight
41.603599,2.282202,G7,148.643,2022-04-30 12:21:39+00:00,22.0,5.44570784494221,0.24753217477010045,stop
41.603647,2.282189,G7,148.734,2022-04-30 12:22:01+00:00,14.0,5.159887360960828,0.3685633829257734,stop
41.603645,2.282127,G7,148.871,2022-04-30 12:22:15+00:00,5.0,6.151788257921978,1.2303576515843955,flight
