lat,lon,name,ele,time,At,d,v,stops
41.603354,2.282832,P4,141.047,2022-04-29 13:08:58+00:00,4.0,5.05586114983097,1.2639652874577425,flight
41.603343,2.282773,P4,140.912,2022-04-29 13:09:02+00:00,4.0,5.422829338724491,1.3557073346811228,flight
41.603339,2.282708,P4,140.996,2022-04-29 13:09:06+00:00,5.0,5.559336533085603,1.1118673066171207,flight
41.603347,2.282642,P4,140.928,2022-04-29 13:09:11+00:00,4.0,5.296565605970998,1.3241414014927495,flight
41.603363,2.282582,P4,140.989,2022-04-29 13:09:15+00:00,4.0,5.310601279394778,1.3276503198486944,flight
41.603383,2.282524,P4,140.917,2022-04-29 13:09:19+00:00,4.0,6.070643668648814,1.5176609171622035,flight
41.603413,2.282463,P4,140.909,2022-04-29 13:09:23+00:00,5.0,5.405534670538487,1.0811069341076975,flight
41.603425,2.2824,P4,140.833,2022-04-29 13:09:28+00:00,5.0,5.1599050805338855,1.031981016106777,flight
41.603423,2.282338,P4,140.742,2022-04-29 13:09:33+00:00,3.0,5.210324626129321,1.7367748753764403,flight
41.603398,2.282285,P4,140.673,2022-04-29 13:09:36+00:00,4.0,5.7345044075520715,1.4336261018880179,flight
41.603365,2.282232,P4,140.525,2022-04-29 13:09:40+00:00,4.0,5.487703181038865,1.3719257952597161,flight
41.603365,2.282166,P4,140.444,2022-04-29 13:09:44+00:00,4.0,5.731203564842674,1.4328008912106684,flight
41.603389,2.282105,P4,140.354,2022-04-29 13:09:48+00:00,4.0,5.610656039076646,1.4026640097691614,flight
41.603395,2.282038,P4,140.297,2022-04-29 13:09:52+00:00,5.0,5.97008134605776,1.194016269211552,flight
41.603387,2.281967,P4,140.052,2022-04-29 13:09:57+00:00,4.0,5.790273091611558,1.4475682729028896,flight
41.603339,2.28194,P4,139.936,2022-04-29 13:10:01+00:00,4.0,6.013729953697198,1.5034324884242996,flight
41.603285,2.281944,P4,139.969,2022-04-29 13:10:05+00:00,6.0,5.805705594967077,0.9676175991611795,flight
41.603293,2.281875,P4,139.904,2022-04-29 13:10:11+00:00,8.0,8.106044757147416,1.013255594643427,flight
41.60333,2.281791,P4,139.824,2022-04-29 13:10:19+00:00,7.0,5.280839024292879,0.7544055748989827,flight
41.603355,2.281737,P4,139.809,2022-04-29 13:10:26+00:00,5.0,5.9273054846934645,1.185461096938693,flight
41.603371,2.281669,P4,139.897,2022-04-29 13:10:31+00:00,118.0,5.854026191484984,0.04961039145326257,stop
41.603423,2.28168,P4,139.856,2022-04-29 13:12:29+00:00,5.0,5.377315524552064,1.0754631049104129,flight
41.603461,2.28172,P4,139.897,2022-04-29 13:12:34+00:00,6.0,5.6600162998725905,0.9433360499787651,flight
41.60347,2.281787,P4,139.979,2022-04-29 13:12:40+00:00,5.0,5.416579917983389,1.083315983596678,flight
41.603512,2.28182,P4,140.198,2022-04-29 13:12:45+00:00,5.0,5.315842026467602,1.0631684052935204,flight
41.603556,2.281845,P4,140.398,2022-04-29 13:12:50+00:00,18.0,5.365542001388033,0.2980856667437796,stop
41.603595,2.281883,P4,140.571,2022-04-29 13:13:08+00:00,5.0,5.779836204603926,1.1559672409207853,flight
41.603645,2.281902,P4,140.866,2022-04-29 13:13:13+00:00,4.0,5.844444894468529,1.4611112236171322,flight
41.603696,2.281919,P4,141.03,2022-04-29 13:13:17+00:00,4.0,5.432213667693014,1.3580534169232534,flight
41.603742,2.281941,P4,141.238,2022-04-29 13:13:21+00:00,5.0,6.254057497209341,1.2508114994418682,flight
41.603798,2.281948,P4,141.57,2022-04-29 13:13:26+00:00,5.0,5.8031121528065714,1.1606224305613142,flight
41.603848,2.281968,P4,141.617,2022-04-29 13:13:31+00:00,5.0,6.51383573195946,1.3027671463918922,flight
41.603906,2.281957,P4,141.709,2022-04-29 13:13:36+00:00,3.0,5.131833612069407,1.7106112040231356,flight
41.603952,2.281962,P4,141.914,2022-04-29 13:13:39+00:00,4.0,6.120805713779711,1.5302014284449277,flight
41.604007,2.281965,P4,142.153,2022-04-29 13:13:43+00:00,5.0,5.590127920829103,1.1180255841658204,flight
41.604057,2.281972,P4,142.254,2022-04-29 13:13:48+00:00,5.0,5.46281756255066,1.0925635125101318,flight
41.604105,2.281986,P4,142.276,2022-04-29 13:13:53+00:00,15.0,5.065543800746129,0.33770292004974195,stop
41.604138,2.282028,P4,142.295,2022-04-29 13:14:08+00:00,5.0,5.735580838055091,1.1471161676110182,flight
41.604182,2.282064,P4,142.445,2022-04-29 13:14:13+00:00,5.0,5.240616625382761,1.0481233250765523,flight
41.604215,2.282109,P4,142.648,2022-04-29 13:14:18+00:00,5.0,6.29465179432018,1.2589303588640361,flight
41.60423,2.282182,P4,142.693,2022-04-29 13:14:23+00:00,46.0,5.385335053978896,0.11707250117345425,stop
41.604253,2.282239,P4,142.677,2022-04-29 13:15:09+00:00,79.0,5.358057559514433,0.0678235134115751,stop
41.604274,2.282297,P4,142.716,2022-04-29 13:16:28+00:00,97.0,5.140173279384309,0.052991477107054735,stop
41.604258,2.282239,P4,142.776,2022-04-29 13:18:05+00:00,11.0,5.4542581153326015,0.4958416468484183,stop
41.604209,2.282242,P4,142.713,2022-04-29 13:18:16+00:00,5.0,5.680647111117162,1.1361294222234324,flight
41.604182,2.282184,P4,142.909,2022-04-29 13:18:21+00:00,6.0,5.894815737176725,0.9824692895294542,flight
41.604167,2.282116,P4,143.132,2022-04-29 13:18:27+00:00,25.0,10.06312192508347,0.4025248770033388,stop
41.604165,2.281995,P4,143.031,2022-04-29 13:18:52+00:00,5.0,5.368996548472796,1.0737993096945593,flight
41.604117,2.282002,P4,142.922,2022-04-29 13:18:57+00:00,5.0,5.070217415133318,1.0140434830266636,flight
41.604073,2.282018,P4,142.974,2022-04-29 13:19:02+00:00,21.0,5.638511680783232,0.26850055622777297,stop
41.604048,2.281959,P4,143.093,2022-04-29 13:19:23+00:00,4.0,5.15162625536243,1.2879065638406075,flight
41.604012,2.28192,P4,143.083,2022-04-29 13:19:27+00:00,6.0,6.199948038189068,1.0333246730315113,flight
41.603962,2.281887,P4,143.046,2022-04-29 13:19:33+00:00,7.0,5.703497583266202,0.8147853690380289,flight
41.603951,2.28182,P4,143.071,2022-04-29 13:19:40+00:00,7.0,5.259698799348384,0.7513855427640549,flight
41.603973,2.281764,P4,143.035,2022-04-29 13:19:47+00:00,7.0,5.610606491430929,0.8015152130615613,flight
41.603967,2.281697,P4,143.035,2022-04-29 13:19:54+00:00,6.0,5.33675360437813,0.8894589340630216,flight
41.603936,2.281648,P4,143.086,2022-04-29 13:20:00+00:00,8.0,5.117669080289087,0.6397086350361358,flight
41.60389,2.28165,P4,143.014,2022-04-29 13:20:08+00:00,41.0,5.121045143438835,0.12490354008387401,stop
41.603936,2.281647,P4,143.009,2022-04-29 13:20:49+00:00,177.0,5.3272772005190205,0.030097611302367346,stop
41.603965,2.281596,P4,143.024,2022-04-29 13:23:46+00:00,143.0,5.779834063192879,0.040418420022327824,stop
41.603915,2.281577,P4,143.333,2022-04-29 13:26:09+00:00,4.0,5.582083713799926,1.3955209284499814,flight
41.603865,2.281583,P4,143.534,2022-04-29 13:26:13+00:00,4.0,5.0723824424339865,1.2680956106084966,flight
41.60382,2.281593,P4,143.566,2022-04-29 13:26:17+00:00,5.0,5.368996885826777,1.0737993771653556,flight
41.603772,2.281586,P4,143.525,2022-04-29 13:26:22+00:00,5.0,5.650366012320089,1.1300732024640179,flight
41.603723,2.281604,P4,143.485,2022-04-29 13:26:27+00:00,6.0,5.459714799749957,0.9099524666249929,flight
41.603676,2.281623,P4,143.098,2022-04-29 13:26:33+00:00,6.0,6.027475123620543,1.0045791872700904,flight
41.603627,2.281654,P4,142.663,2022-04-29 13:26:39+00:00,7.0,5.272862725453539,0.7532661036362198,flight
41.603582,2.281674,P4,142.387,2022-04-29 13:26:46+00:00,6.0,5.562232719200038,0.9270387865333397,flight
41.603532,2.281676,P4,141.939,2022-04-29 13:26:52+00:00,5.0,6.382133961106579,1.2764267922213157,flight
41.603475,2.281685,P4,141.601,2022-04-29 13:26:57+00:00,5.0,5.401732592275647,1.0803465184551295,flight
41.603427,2.281675,P4,141.421,2022-04-29 13:27:02+00:00,7.0,6.229135991887898,0.8898765702696998,flight
41.603371,2.281677,P4,141.309,2022-04-29 13:27:09+00:00,46.0,5.0465681629401695,0.10970800354217759,stop
41.603329,2.2817,P4,141.334,2022-04-29 13:27:55+00:00,76.0,6.1195674050153865,0.08052062375020246,stop
41.603346,2.28163,P4,141.393,2022-04-29 13:29:11+00:00,6.0,7.0497256731028015,1.174954278850467,flight
41.603325,2.28171,P4,141.674,2022-04-29 13:29:17+00:00,2.0,6.175224756170354,3.087612378085177,flight
41.603282,2.281757,P4,142.016,2022-04-29 13:29:19+00:00,3.0,7.094396294045736,2.364798764681912,flight
41.603253,2.281833,P4,142.095,2022-04-29 13:29:22+00:00,7.0,5.088215288809833,0.7268878984014047,flight
41.603244,2.281773,P4,142.075,2022-04-29 13:29:29+00:00,168.0,10.73445059840992,0.06389553927624952,stop
41.603316,2.281687,P4,142.048,2022-04-29 13:32:17+00:00,13.0,7.28971666701288,0.5607474359240677,stop
41.60338,2.281706,P4,141.973,2022-04-29 13:32:30+00:00,22.0,5.692842716827702,0.2587655780376228,stop
41.603329,2.2817,P4,142.087,2022-04-29 13:32:52+00:00,1608.0,5.119037402132049,0.003183480971475155,stop
41.603288,2.281672,P4,142.546,2022-04-29 13:59:40+00:00,7.0,5.471343213122603,0.7816204590175148,flight
41.603239,2.281666,P4,142.688,2022-04-29 13:59:47+00:00,6.0,5.589475884379181,0.9315793140631968,flight
41.60319,2.281651,P4,142.816,2022-04-29 13:59:53+00:00,5.0,5.1163728714121435,1.0232745742824287,flight
41.603146,2.281633,P4,143.009,2022-04-29 13:59:58+00:00,6.0,5.720101970910383,0.9533503284850638,flight
41.603095,2.281624,P4,143.045,2022-04-29 14:00:04+00:00,4.0,5.305591088635257,1.3263977721588143,flight
41.603048,2.281613,P4,143.034,2022-04-29 14:00:08+00:00,4.0,5.131834084692667,1.2829585211731667,flight
41.603002,2.281618,P4,142.955,2022-04-29 14:00:12+00:00,4.0,5.086675320873756,1.271668830218439,flight
41.602957,2.281607,P4,142.997,2022-04-29 14:00:16+00:00,5.0,5.844448810465366,1.1688897620930732,flight
41.602906,2.28159,P4,142.986,2022-04-29 14:00:21+00:00,5.0,5.782136185140138,1.1564272370280277,flight
41.602854,2.28159,P4,142.946,2022-04-29 14:00:26+00:00,5.0,5.092673243667437,1.0185346487334874,flight
41.60281,2.281573,P4,143.099,2022-04-29 14:00:31+00:00,5.0,5.676424642261469,1.1352849284522937,flight
41.602759,2.28157,P4,143.114,2022-04-29 14:00:36+00:00,6.0,5.72010255806024,0.9533504263433733,flight
41.602708,2.281561,P4,143.338,2022-04-29 14:00:42+00:00,5.0,5.291892082570397,1.0583784165140793,flight
41.602661,2.281551,P4,143.395,2022-04-29 14:00:47+00:00,6.0,5.258472221681503,0.8764120369469172,flight
41.602614,2.281544,P4,143.349,2022-04-29 14:00:53+00:00,5.0,5.147975292899552,1.0295950585799105,flight
41.602568,2.281537,P4,143.323,2022-04-29 14:00:58+00:00,5.0,5.059420223032207,1.0118840446064414,flight
41.602523,2.281528,P4,143.309,2022-04-29 14:01:03+00:00,27.0,5.98634851408743,0.22171661163286777,stop
41.602485,2.281477,P4,143.32,2022-04-29 14:01:30+00:00,37.0,5.80135993292284,0.1567935117006173,stop
41.602514,2.281535,P4,143.329,2022-04-29 14:02:07+00:00,9.0,5.852944849776896,0.6503272055307662,flight
41.602564,2.281557,P4,143.28,2022-04-29 14:02:16+00:00,8.0,5.356773480974034,0.6695966851217543,flight
41.602609,2.28158,P4,143.382,2022-04-29 14:02:24+00:00,5.0,5.3643742697593275,1.0728748539518655,flight
41.60265,2.281614,P4,143.481,2022-04-29 14:02:29+00:00,5.0,5.721276709448052,1.1442553418896104,flight
41.602697,2.281642,P4,143.441,2022-04-29 14:02:34+00:00,6.0,5.283892591900645,0.8806487653167742,flight
41.602741,2.281666,P4,143.534,2022-04-29 14:02:40+00:00,5.0,5.010558687617567,1.0021117375235133,flight
